ID,N°,Tipo,T,Quechua ,Traducción (español)
A049,49,Oración,S,Kunanmantaqa aman rimankichu,No debes hablar desde ahora
A050,50,Oración,S,Aman kutimunaykama puñunkichu,No vas a dormir hasta que regrese
A051,51,Oración,S,Qanraykun ñak'ariran,Sufrió por ti
A052,52,Oración,S,Allin llank'aqmi karani,Solía trabajar bien
A053,53,Oración,S,Kayman haykumuy,Entra aquí
A054,54,Oración,S,Umaymi nanawashan,Me duele la cabeza
A055,55,Oración,S,P'achaykiwan churakuy,Ponte tu ropa
A056,56,Oración,S,Taytanmi willawaran,Su papá me contó
A057,57,Oración,S,Umaykita maqch'ikuy,Lávate la cabeza
A058,58,Oración,S,Qayna-p'unchaw chayamuran,Anteayer llegó
A059,59,Oración,S,Mana allintachu khuchun,No corta bien
A060,60,Oración,S,Puñushanraq p'unchawña kashaqtinpas,Todavía duerme a pesar de que ya es de día
A061,61,Oración,S,Yanqan rirani,He ido en vano
A062,62,Oración,S,Kishkan makiyman haykurun,La espina penetró en mi mano
A063,63,Oración,S,Ama much´aychu,No de besos
A064,64,Oración,S,Ama oqllakuychu,No de abrazos
A065,65,Oración,S,Qan waqanki,Tú llorarás
A066,66,Oración,S,Noqamanta rimanku,Hablan de mi
A067,67,Oración,S,Mikhusqan qhepanmanña hamuran,Vino después de comer
A068,68,Oración,S,Waqayuspan ripun,Se fué llorando
A069,69,Oración,S,Manan noqaqa rikunichu,Yo no he visto
A070,70,Oración,S,Ama pukllaychu,No juegues
A071,71,Oración,S,Tarpunapaqñan noqaqa wayq'otaqa risaq,Iré a la quebrada ya para el período del sembrío.
A072,72,Oración,S,Umasapa wallpaqa chakrapin runturusqa,La gallina cabezona ha puesto huevo en la chacra
A073,73,Oración,S,Chay usasapa p'ashñaqa kawituypin puñurusqa,Esa chica piojosa había dormido en mi cama
A074,74,Oración,S,Michiq alqota waka waqrarapusqa,La vaca ha corneado al perro pastor
A075,75,Oración,S,Alberton wañusqa atoqta tarisqa,Alberto encontró un zorro muerto
A076,76,Oración,S,Mikhunata khuchiman wikch’uykuy,Tirale comida al chancho!
A077,77,Oración,S,"Maria, haqay mot’ita mikhumuy","Maria, ve a comer ese mote"
A078,78,Oración,S,"Andrés, haqay puñunapi puñumuy","Andres, anda ve a dormir en esa cama"
A079,79,Oración,S,Chay wallpakunata puñuchiy,Haz dormir a esas gallinas
A080,80,Oración,S,Manan uywakitaqa rikunichu,No he visto a tu animal
A081,81,Oración,S,Imatachá payqa munan,Que cosa sera lo que él quiere
A082,82,Oración,S,Wawakunaqa sarnayuq alqowan pukllasqankumanta chay onqoyniyuq rikhurillankutaq.,Los niños resultaron contagiados de sarna por jugar con perros enfermos.
A083,83,Oración,S,Mana kamachikuywanqa manan haykuwaqchu,No puede pasar sin autorización
A084,84,Oración,S,Manan imatapas qonchu,No dio nada
A085,85,Oración,S,Kamachiykikun wasimanta lloqsinaykipaq,Le ordenamos que salga de la casa
A086,86,Oración,S,Mana imatapas pakanichu,No oculto nada
A087,87,Oración,S,Chay runaqa yukakuqmi,Esa persona es embustera
A088,88,Oración,S,Chay warmiqa llapallantan chiqnikun,Esa mujer odia a todos
A089,89,Oración,S,Alqoykiqa hank'uypin kaniruwan,Tú perro me mordió la pantorrilla
A090,90,Oración,S,Wachakuq warmikunallan mana kachiyuqtaqa mikhunku,Solamente las mujeres parturientas comen comidas sin sal
A091,91,Oración,S,Saqesqay hinallan kashan,Esto está tal como lo dejé
A092,92,Oración,S,Alqoqa lliw kisutan mikhurapusqa,El perro se había comido todo el queso
A093,93,Oración,S,Qolqeyuqkunaqa mana qolqeyuqkunata saruchakuranku,Los adinerados siempre humillaron a los pobres
A094,94,Oración,S,Llapan huk'uchakunatan michiqa mikhurapusqa,El gato se había comido todos los ratones
A095,95,Oración,S,Manan pipas qhelli runakunataqa rikuyta munanchu,Nadie desea ver a personas sucias
A096,96,Oración,S,Unun ñantaqa thuñirachipusqa,El agua ha erosionado la carretera
A097,97,Oración,S,Mana allin uywasqallan hat'aqoqa kikillan sumaqllaña wiñarusqa,El bledo creció abundantemente sin cuidado alguno
A098,98,Oración,S,Chay qhariqa huk warmiwanmi khuchichakusqa,Ese hombre pecó con otra mujer
A099,99,Oración,S,Purun runaqa manam napaykukuytapas yachanchu,La gente vulgar no sabe ni saludar
A100,100,Oración,S,Qatayniyqa karu llaqtatan llank’apakuq rin,Mi yerno se fue a trabajar a un pueblo muy lejano
A101,101,Oración,S,Ch’isi tutan yachay wasi qespikunata p’akirpamusqaku,Anoche habían roto los vidrios de la institución educativa
A102,102,Oración,S,Qhelli p’achayuq runaqa manan allinchu rikukun,Las personas desaseadas no son bien vistas
A103,103,Oración,S,Kayqa sapa ishkay p'unchawmi kaqlla ruwakun,Esto se repite cada dos días
A104,104,Oración,S,Muyu muyu wayraqa hallp´ata huqarispa q’oshñitaraq hatarichin,El remolino levantando la tierra produce polvo
A105,105,Oración,S,Wawaypa yachachiqninwanmi rimaq risaq,Voy a conversar con el profesor de mi hija
A106,106,Oración,S,Ima kayninchista muchuchiqtinkuqa noqanchisqa allinmi hatariyninchisqa,"Al ver pisoteadas nuestros derechos, es justo levantarse a reclamar"
A107,107,Oración,S,Chay runaqa supaymi,Esa persona es un maldito
A108,108,Oración,S,Manan noqachu kay harawitaqa qhelqarani,Esta poesía no le escribí yo
A109,109,Oración,S,Chay ruwaynikiqa manan allinchu kashan,Este comportamiento está mal
A110,110,Oración,S,Amaña chay t'oqo t'oqo hatun waraykiwanqa churakuyñachu,Ya no te pongas tu pantalón con agujeros
A111,111,Oración,S,Yunkapiqa manas aychataqa waqaychayta atinchischu,En la selva no se puede guardar la carne fresca
A112,112,Oración,S,Hatunchasqa runakunaqa kawsayniykimantan asikun,Los poderosos se ríen de tu vida
A113,113,Oración,S,Ama moqonpi sirasqa waraykitaqa apaychu,No lleves tu pantalón de rodillas foradas
A114,114,Oración,S,Sapallanmi chay runaqa waqtuta ukyarapusqa,Esa persona sola se ha tomado toda la botella de cerveza
A115,115,Oración,S,Kaypiqa nishutan chirin,Aquí hace mucho frío
A116,116,Oración,S,Manan hayk´aqpas onqosqa runakunamantaqa asikunachu,Nunca debemos burlarnos de las personas que tienen alguna luxación
A117,117,Oración,S,K’aminakuyqa manan allinchu,Insultarse no es bueno
A118,118,Oración,S,Ama suwaspa llank'aychis,Trabajen sin robar
A119,119,Oración,S,"Kunan p'unchawqa manan kicharayanchu, hatun p´unchawmi.","Hoy no hay atención, es feriado."
A120,120,Oración,S, Sipasqa rumiwan mikhuna wayk´uq yanapaqta taripaspahina ch´aqeyta qallarisqa. ,La muchacha empezó a apedrear al mozo en cuanto lo alcanzó.
A121,121,Oración,S,Alqoyki aychayta qechurpariwan,Tu perro me ha quitado mi carne
A122,122,Oración,S,Aman mana ninriyuq mankataqa apamunkichu,No vayas a traer la olla desorejada.
A123,123,Oración,S,"Chay saraqa mana allin chullusqaraqmi, chuchuraqmi kashan.","Ese maíz todavía no está bien remojado, aún está duro."
A124,124,Oración,S,Mana hampisqa k’irinchisqa qhelliwanmi q´eyachakun,En una herida sin curar y con suciedad seguro ha de formarse pus.
A125,125,Oración,S,Ch´aran llant'aqa manan rawranchu q'oshñitan sayarichin.,La leña mojada no arde y produce muchísimo humo
A126,126,Oración,S,"Ashkha ñawinchanan kashan, tutakamachá rikch´ankichis","Tienen mucho que leer, estarán despiertos hasta tarde."
A127,127,Oración,S,"¡Amapuni wawataqa sapallantaqa saqinkichu, rikunkipuni, unumantaq urmaykurkunman!","¡No dejes a la criatura sola, cuidado que se caiga al agua!"
A128,128,Oración,S,Wawatataq chirirunman; ¡Llikllawan walthaykuy!,"Pueda ser que este niño se resfríe, ¡envuélvelo con la manta!"
A129,129,Oración,S,Aqha suysunaqa mana ninriyuqmi.,La canasta de cernir de la chicha no tiene asa.
A130,130,Oración,S,"T'urumanta q'opatan ruwasharani, paran hark'aruwanku","Estuve haciendo adobes, la lluvia nos ha entorpecido."
A131,131,Oración,S,Paqarinmi mamayqa punchu awayta tukunqa.,Mi mamá mañana terminará de tejer el poncho.
A132,132,Oración,S,Kunanraqchu llank’aq tukushanki͍,͎Recién aparentas estar trabajando͍
A133,133,Oración,S,Mana mikhuy munaq runaqa tullullañan purin,La persona que no quiere comer anda muy flaco.
A134,134,Oración,S,Wallpataqa chupanmantan hap’ina,A las gallinas hay que cogerlas de la cola.
A135,135,Oración,S,"Ch’aki chikchipata mankaman raphillanta qhakuykuy, tulluntaqa wisch’upunki.",Desmenuza las hojas secas de la chicchipa y échalas a la olla y bota los tallitos
A136,136,Oración,S,"Uchutaqa mushk’api qollutawan kutay, saratataq maranpi tunawawan, chaymi allinqa kanqa.","Muele el ají en el mortero y el maíz en el batán, eso es lo más pertinente."
A137,137,Oración,S,Chay yuraq millwataqa pukamanmi tullpusaq.,Esa lana blanca voy a teñirla a rojo.
A138,,,S,"Runakunaqa mayninpi waqati kanku, kikin waqati kayqa mana allintan saqin","Aunque las personas a veces son cobardes, la propia cobardía deja un mal gusto."
A139,139,Oración,S,Chay ishkay erqeqa qaraywahina thallasqaku,Esos dos niños estaban echados como lagartos
A140,140,Oración,S,"K´uychichay p’unchawtaqa hamunkipuni, chaytaq qunqawaq.","El día sábado tienes que venir, no vayas a olvidarte."
A141,141,Oración,S,"Hanaq pacha wichaypi kashan, nina rawray pachataq uraypi kashan",El cielo está arriba y el “infierno” está abajo.
A142,142,Oración,S,Orqo paqochakunaqa orqopin mikhunku chinakunataq pampapi uñankunawan kushka,"Las alpacas machos pastan en los cerros y las hembras, junto con sus crías, en las pampas."
A143,143,Oración,S,Puna runakunaqa llama kunkamanta husut´ayuqmi puriranku,Los pobladores de las punas solían caminar con sandalias hechos de cuero del cuello de las llamas.
A144,144,Oración,S,Noqaqqa ishkay ususiymi kan kinsa churiykunapiwan llapanpiqa phishqa.,"Tengo dos hijas y tres hijos, en total son cinco hermanos."
A145,145,Oración,S,Ichaqa rinakunapi millay kanman uywaq ismusqa aychan qhway mushkhiy ,Quizás la mayor fuente de disgusto en los humanos es la vista y el olor a carroña.
A146,146,Oración,S,"Uturunkuqa sach’akunamanpas siqanmi, chaypitaq pakakunpas chaymanta hap'inanpaq.","El jaguar trepa los árboles; escondido allí, caza sus presas."
A147,147,Oración,S,"Imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu","Cuando una persona hace algo, podría no esperar que lo hará sentir disgustado."
A148,148,Oración,S,Wakamayuqa yaqa runakuna hinan riman.,El papagayo imita a hablar casi como otras personas.
A149,149,Oración,S,Wasimasinchispaqa huk ususichanmi kan,Nuestro vecino tiene una hijita
A150,150,Oración,S,Chay khuchiqa nishu wirallañan,Ese cerdo es demasiado gordo
A151,151,Oración,S,Yachay wisipin noqa tinyata waqtani,En la escuela yo toco el tambor
A152,152,Oración,S,"¡Chay churiykita upallachimuy, umaytaña nanachiwashan!","¡Anda a hacer callar a ese tu hijo, ya me está molestando!"
A153,153,Oración,S,"¡Yaw warma, taytaykita waqhamuy!",¡Oye niño! Corre llama a tu papá.
A154,154,Oración,S,"Turukunaqa ishkay waqrayuqmi, ichaqa tarukakunañataqmi tawa waqrayuq","Los toros poseen dos cuernos, en cambio los venados tienen cuatro."
A155,155,Oración,S,Kawallupi sillakuqtiymi phakaykuna wañupun,Cuando cabalgo se me adormecen las piernas.
A156,156,Oración,S,Mana samaspaqa apurayllan wañurapunchisman,Si no respiramos aire podemos morir en menos de un minuto.
A157,157,Oración,S,Kay saramanta apiqa pipullañan kashan,Esta mazamorra de maíz está muy espesa.
A158,158,Oración,S,Tintinqa wasimasinchispa sach'akunapin wiñan,La granadilla crece enredándose a los árboles vecinos.
A159,159,Oración,S,Phatasqa mankapiqa manan unuqa takyanchu,En olla rajada ya no se mantiene el agua
A160,160,Oración,S,Pisi kachiyuq kisuqa p’oshquyanmi,El queso preparado con poca sal se avinagra
A161,161,Oración,S,May hawapipas rumiqa kallanpuni,En cualquier lugar siempre hay piedras
A162,162,Oración,S,Chay runaqa llullakachakuspan purin,Esa persona es acostumbrada a llevar chismes
A163,163,Oración,S,"¡Millayta k´aminakunki, manachu  runatapas manchakunki!",¡Qué feo discutes! ¡No tienes ni miedo a la gente!
A164,164,Oración,S,Qella wawakunataqa supaytan cheqnini,A los niños ociosos los odio terriblemente
A165,165,Oración,S,Wakaqa cebadata lliwta tukuy pampaman wikharapusqa,La vaca había destrozado el cebadal
A166,166,Oración,S,Chay waylaka warmiqa tukuymanmi kachita wishñarapusqa,Esa mujer inútil ha derramado toda la bolsa de sal
A167,167,Oración,S,¿Pitaq chay t’ikakunatari t´iraran?,Quién arrancó esas flores?
A168,168,Oración,S,Chay michiqa nishu pukllaysapallañan,Ese gato es muy jugueton
A169,169,Oración,S,Juicion tukunankama wisq’asqa kanki,Mientras dure el juicio tú estarás preso
A170,170,Oración,S,Hamawt´akunan inkakunataqa yanapan llaqta pusariytaqa,Los sabios ayudaban a gobernar a los Incas
A171,171,Oración,S,Wayk'usqa añutaqa qasachinan chaymanta  mikhuna,La mashua cocida se la hace congelar y se come
A172,172,Oración,S,Tintaya qoyamitamantan cobreta orqonku,De la mina de Tintaya extraen el metal llamado cobre
A173,173,Oración,S,Lushk'a rumichatan ñanpi saqenki,Dejarás una piedrecita lisa en el camino
A174,174,Oración,S,Apinquya ruruqa qhuñaman rikch’akuq mikhuyniyuqmi,La granadilla tiene la parte comestible flemosa
A175,175,Oración,S,Apasanqaqa parananpaqmi t’oqonmanta lloqsimun,La tarántula sale de su agujero anunciando la lluvia
A176,176,Oración,S,Kunan warmikunaqa manañan wayliyata riksinkuchu,Las muchachas de la actualidad ya no conocen la huayliya
A177,177,Oración,S,"Aqo aqo hallp´aqa chirillañan, chaymi mana allintachu kawsayqa rurun",Los terrenos arenosos son «fríos»; por esto producen poco
A178,178,Oración,S,"Llaqtakunapi, asnapata rantiqtinchisqa,  asnapawanmi yapawanchis","En los pueblos, si compramos verduras,nos agregan con hierbas aromáticas."
A179,179,Oración,S,Alqoykiqa huklawmanmi uñankunata aparusqa,Esa tu perra trasladó sus crías a otra madriguera
A180,180,Oración,S,"¡Yaw asnu runa, chayqa manam lloq'e makichu!",¡Oye bruto! Esa no es la mano izquierda
A181,181,Oración,S,Awa k’aspikuna ukhupiqa tarikun takanakuna,Entre los componentes del telar se encuentran las estacas
A182,182,Oración,S,Llamata aysaspa llaqtata riy,Vé al pueblo jalando la llama.
A183,183,Oración,S,Wawata makinmanta aysay,Conduce al niño de las manos
A184,184,Oración,S,Hallp´a pampata pichanapaqqa unuchatan ñawpaqtaqa hich'ana,Para barrer el piso de tierra antes se rocía con agua
A185,185,Oración,S,"Chiqninakuyqa manan allinchu, aswanmi allinmi llank'ay","La envidia nunca es buena, en su lugar mejor es trabajar"
A186,186,Oración,S,Ankaqa hanaqpacha wasapaykaman phawan,El águila vuela muy alto
A187,187,Oración,S,K’anas runakunaqa ch’eqchi p’achayuq kanku.,Los pobladores de Canas llevan ropa gris
A188,188,Oración,S,Paqarin ch’isi huñunakuspa rimanakusunchis llank’asunchistaq.,Reuniéndonos mañana por la noche dialogaremos y trabajaremos
A189,189,Oración,S,Tusuqkunaqa sapallankun kanku; huk qharin puchun.,Los bailarines están dispares; sobra un hombre
A190,190,Oración,S,Huk llaqtakunapiqa runaqa qallu qallutapas mikhunkun.,En otros pueblos la gente come caracoles
A191,191,Oración,S,Millaykunata mushkhispa sasapunin hark´ay millayta kurpunchis ruwanman.,Es difícil inhibir reacciones corporales desagradables cuando olemos terribles olores.
A192,192,Oración,S,"Aqtoq mushkhiynin, llimp´in pampapi kshaspa supay millaypunin.","El olor, el color y la textura del vómito que se encuentran en el suelo es asqueroso."
A193,193,Oración,S,Wasanchayqa ancha munakuy kawsaypipas kallanmi.,La traición ocurre incluso en estrechas relaciones.
A194,194,Oración,S,Manan kanchu huk p´anay huchaykimanta ichaqa huchasapa yuyayniyki.,No hay un castigo mayor por tus propios pecados que una conciencia culpable.
A195,195,Oración,S,Mana yanapayqa qella kaymantan hamun manataq wakinkunata hark´ayta munankuchu.,Negarle a alguien apoyo a menudo proviene de la pereza y la renuencia a cuidar a los demás.
A196,196,Oración,S,Hawa runakuna cheqnikuyqa llanthutan runaq willakuyninpi apamun.,El desprecio por los demás que se consideran extranjeros ha echado una sombra sobre la historia de la humanidad.
A197,197,Oración,S,Mancharikuypunin imaynata runakuna wak runakunata saruspa kusisqa kanku.,Es impactante que las personas obtengan la satisfacción de la explotación de los demás.
A198,198,Oración,S,Millaypunin imaynatan taytakuna wawankuta maqanku,Es horrible que los padres abusen de sus propios hijos.
A199,199,Oración,S,Pedroq chaninchasqaqa allinmi kashan,¿La deducción de Pedro es correcta?
A200,200,Oración,S,"Manan yuyaysapachu kanateqsimuyuta intindinapaqqa, manan sasachu: llapanmi qolqewan kamachisqa kashan.","No tienes que ser un genio para entender el mundo, es muy simple: todo está gobernado por el dinero."
A201,201,Oración,S,Pedroqa ishkaykama t'antata rantisqa,Pedro compró el doble de panes
A202,202,Oración,S,"Asia hatun k´iruyuq karan, ch´umpi yawaryasqa llapan kurpunpi.","Asia tenía heridas extensas, sangrientas y marrones en todo su cuerpo."
A203,203,Oración,S,"Maqay, t´ipiy chaykunawanmi wawakunata uywaranku.","Golpear, pellizcar y golpear fueron las únicas prácticas de crianza que usó en sus hijos."
A204,204,Oración,S,"Kay pachapi nishu sipinakuy kan, ichaqa manapunin waylluyta sipinahinachu","Hay crímenes graves en este mundo, pero ninguno más grave que matar el amor."
A205,205,Oración,S,Warminta sipiyta munaran mana t´aqanakuyta munaspa.,Quería matar a su esposa porque no estaba de acuerdo con concederle un divorcio.
A206,206,Oración,S,Mana yuyayniyuq runakuna rimayninkuta  churayta munanku wakinman cheqninan kanan,Las personas ignorantes y de clase baja que intentan imponer su punto de vista sobre los demás merecen desprecio.
A207,207,Oración,S,Wawa kasqaymanta yuyarispa llakillata yuyarini.,El sufrimiento es el único recuerdo que surge cuando pienso en mi infancia.
A208,208,Oración,S,"Sapa wata, ashkha runakuna qhopo onqoymanta wañunku manan qolqenku hampichikunankupaq kanchu.","Cada año, más y más personas mueren de tumores porque carecen de los recursos financieros para el tratamiento."
A209,209,Oración,S,"Runaqa millaymi, imatapas ruwanmi.",El hombre es vil; Se acostumbra a todo.
A210,210,Oración,S,Erqekunaq manan unaypi huk phakmi t´antapas siminkupi kasqachu.,Los niños no habían tenido una barra de pan en la boca en mucho tiempo.
A211,211,Oración,S,Chay ruwayta mana chaskisqachu millaypunin chayqa consejo viceministro nisqakunamanta hamuq.,Despreció tal comportamiento y lo consideró indigno de un miembro del Consejo y un viceministro.
A212,212,Oración,S,"Muyuyninkupi kaqtinku, qonqurikusqaku takita takisqaku mana maqanakuspalla suwachikusqaku.","Cuando estaban rodeados, se arrodillaron y cantaron canciones y se dejaron secuestrar sin resistencia."
A213,213,Oración,S,"¡Wañuy, saqraq sutinpi llapan nina pacha, ñakayki!","¡Perece, en nombre de Satanás y todo el infierno, te maldigo!"
A214,214,Oración,S,Hatun t´oqomanmi millay runakunaqa wañusqa runaq kurpunkunata chanqaykusqaku.,El agujero profundo fue donde los verdugos se libraron de los cuerpos de sus víctimas.
A215,215,Oración,S,"Yaraqay nishutapunin sipisqa, ichaqa mikhuna churanan ch´usaq kasqa.","El hambre lo afligió cada vez más, pero su nevera estaba vacía."
A216,216,Oración,S,Yaraqayqa cheqaqpunin sichus wakin wak runakunata  mikhunapaq qhawan.,El hambre es real cuando alguien mira a otras personas como algo para comer.
A217,217,Oración,S,Manan waylluytaqa huchapi t´ikachinachu.,No permitir que el amor florezca es un pecado.
A218,218,Oración,S,"Sach´a sach´a ñanpi, wañusqa taruqaq qaranta tarisqaku huk trampapi hap´ichikusqa.","Siguiendo el camino del bosque, encontraron la carcasa de un ciervo que había muerto cuando se quedó atrapado en una trampa."
A219,219,Oración,S,Manan huk cheqninakuy  teqsimuyupi tiyaymanchu.,No puedo vivir en un mundo tan lleno de indiferencia y desensibilización.
A220,220,Oración,S,John sapallanmi kasqa khumpankuna turiyaqtinku.,John estaba solo porque sus amigos se burlaron de él.
A221,221,Oración,S,"John p´achanta mana musqachu t´qsayta, chaymi millayta asnasqa.","John decidió no lavar su ropa, lo que causó su olor desagradable."
A222,222,Oración,S,"Mana rimayta atispa p´enqasqa, tiyanaypi tiyarani, llallisqa.","Tartamudeando y sonrojado, me senté en mi asiento, derrotado."
A223,223,Oración,S,"Wiksan ch´illan ukhu kuchusqakunan kashan, ch´akisqa k´irikuna, q´oyukuna kuchusqakuna.","Su estómago y la ingle están marcados con trazas profundas, costras, moretones y cortes."
A224,224,Oración,S,Kikin kayninqa manan allinchu kasqa yawar p´achayuqmi kasqa asnasqataqmi.,Su apariencia estaba fuera de lugar porque tenía ropa sangrienta y mal olor.
A225,225,Oración,S,"Nanaypa ruwasqanmi kani, huk k´iri kicharisqa manan allinchu kanman.","Solo soy la suma total de dolor, una herida abierta que podría resultar fatal."
A226,226,Oración,S,Manan allin musqhoymi kayku noqaykuwan  manan imatapas ruwayta atinkichu.,Somos tu peor pesadilla y no sabes qué hacer con nosotros.
A227,227,Oración,S,¿Hayk´aqmi kay qhelli awqakunata sipiyta qallarisunchis?,¿Cuándo comenzaremos a disparar finalmente a estos sucios enemigos?
A228,228,Oración,S,"Sichus llakisqa runata rikuni chayqa, kuypuypin nanayninta tarini.","Cuando veo a una persona que sufre, siento su dolor en mi cuerpo."
A229,229,Oración,S,Mana samayniyuq kanankukama wayllunakurqanku. aswanpas mana kutichinakuspa.,"Se amaban hasta que estaban sin aliento, pero sin reciprocidad."
A230,230,Oración,S,Chris manan ch´uya runachu.,Chris no es un aliado leal.
